"Recency","frequency","monetary","recency_score","frequency_score","monetary_score","rfm_segment"
8,7,1871.5,5,2,5,"525"
89,4,544.3,1,1,4,"114"
64,7,2494.46,2,2,5,"225"
26,3,331.0,4,1,3,"413"
11,2,300.83,5,1,3,"513"
76,1,769.29,2,1,4,"214"
16,1,220.62,5,1,2,"512"
193,1,139.35,1,1,2,"112"
174,2,404.3,1,1,3,"113"
78,1,363.65,2,1,3,"213"
34,3,498.8,4,1,3,"413"
47,1,731.5,3,1,4,"314"
80,4,1351.63,2,1,5,"215"
297,1,826.53,1,1,4,"114"
4,3,684.41,5,1,4,"514"
9,3,1599.52,5,1,5,"515"
50,6,2965.69,3,2,5,"325"
162,2,100.97,1,1,2,"112"
361,2,365.45,1,1,3,"113"
5,6,400.86,5,2,3,"523"
107,4,1431.93,1,1,5,"115"
26,1,484.38,4,1,3,"413"
32,1,777.6,4,1,4,"414"
20,2,90.3,5,1,1,"511"
297,1,363.7,1,1,3,"113"
373,1,248.1,1,1,2,"112"
22,3,950.26,4,1,4,"414"
5,4,874.59,5,1,4,"514"
53,5,1627.13,3,2,5,"325"
31,1,101.7,4,1,2,"412"
278,1,162.7,1,1,2,"112"
62,2,484.32,2,1,3,"213"
26,2,215.08,4,1,2,"412"
187,3,1046.57,1,1,5,"115"
2,21,9418.47,5,5,5,"555"
3,26,13027.45,5,5,5,"555"
172,1,290.36,1,1,3,"113"
82,1,228.06,1,1,2,"112"
4,1,244.41,5,1,2,"512"
191,1,455.25,1,1,3,"113"
23,7,1244.59,4,2,5,"425"
18,3,6748.8,5,1,5,"515"
20,3,1095.56,5,1,5,"515"
6,1,593.75,5,1,4,"514"
111,1,548.97,1,1,4,"114"
3,4,1388.81,5,1,5,"515"
54,1,119.62,3,1,2,"312"
165,1,339.3,1,1,3,"113"
291,2,787.15,1,1,4,"114"
11,10,4154.64,5,3,5,"535"
109,5,2298.97,1,2,5,"125"
96,3,922.12,1,1,4,"114"
243,2,379.73,1,1,3,"113"
164,12,5719.82,1,3,5,"135"
43,3,837.1,3,1,4,"314"
36,2,285.89,4,1,3,"413"
67,7,3313.79,2,2,5,"225"
25,2,281.85,4,1,3,"413"
1,20,8338.49,5,5,5,"555"
27,2,841.41,4,1,4,"414"
6,2,511.12,5,1,4,"514"
54,1,1077.74,3,1,5,"315"
365,1,173.7,1,1,2,"112"
16,5,614.66,5,2,4,"524"
195,2,865.6,1,1,4,"114"
4,1,124.2,5,1,2,"512"
16,10,3738.4,5,3,5,"535"
27,3,1421.69,4,1,5,"415"
128,3,1009.6,1,1,5,"115"
85,2,663.61,1,1,4,"114"
72,1,451.44,2,1,3,"213"
183,1,105.84,1,1,2,"112"
114,1,313.62,1,1,3,"113"
374,1,233.45,1,1,2,"112"
81,2,936.08,1,1,4,"114"
249,1,463.95,1,1,3,"113"
233,1,225.15,1,1,2,"112"
72,3,459.24,2,1,3,"213"
69,1,213.5,2,1,2,"212"
5,16,4113.68,5,4,5,"545"
51,3,330.03,3,1,3,"313"
76,1,181.09,2,1,2,"212"
62,1,360.16,2,1,3,"213"
16,2,250.15,5,1,3,"513"
5,1,90.04,5,1,1,"511"
286,1,145.05,1,1,2,"112"
5,6,813.52,5,2,4,"524"
41,1,244.8,3,1,2,"312"
37,1,528.08,4,1,4,"414"
75,2,482.47,2,1,3,"213"
18,14,3347.71,5,3,5,"535"
16,7,5493.46,5,2,5,"525"
220,1,75.66,1,1,1,"111"
187,1,129.49,1,1,2,"112"
33,4,1187.66,4,1,5,"415"
71,1,618.59,2,1,4,"214"
183,1,506.19,1,1,4,"114"
16,2,500.42,5,1,4,"514"
236,1,151.85,1,1,2,"112"
32,5,2647.59,4,2,5,"425"
264,1,226.21,1,1,2,"112"
4,2,178.96,5,1,2,"512"
52,4,813.48,3,1,4,"314"
246,1,129.45,1,1,2,"112"
81,2,810.57,1,1,4,"114"
275,1,333.08,1,1,3,"113"
1,17,4413.1,5,4,5,"545"
80,1,322.8,2,1,3,"213"
30,5,2188.05,4,2,5,"425"
74,2,417.73,2,1,3,"213"
18,6,2883.1,5,2,5,"525"
223,2,217.9,1,1,2,"112"
33,4,1154.47,4,1,5,"415"
23,10,1680.72,4,3,5,"435"
32,3,1257.51,4,1,5,"415"
106,1,231.1,1,1,2,"112"
5,2,688.33,5,1,4,"514"
246,1,487.51,1,1,3,"113"
178,2,833.78,1,1,4,"114"
170,2,214.06,1,1,2,"112"
43,1,290.66,3,1,3,"313"
72,1,518.42,2,1,4,"214"
59,7,6773.97,3,2,5,"325"
17,2,1212.66,5,1,5,"515"
142,4,601.27,1,1,4,"114"
18,6,3794.52,5,2,5,"525"
23,15,8625.8,4,4,5,"445"
10,4,933.62,5,1,4,"514"
369,1,123.24,1,1,2,"112"
190,1,39.12,1,1,1,"111"
17,4,1267.65,5,1,5,"515"
363,1,135.4,1,1,2,"112"
20,1,118.98,5,1,2,"512"
69,2,570.13,2,1,4,"214"
16,6,306.72,5,2,3,"523"
24,3,1374.87,4,1,5,"415"
17,11,4095.9,5,3,5,"535"
29,3,1692.27,4,1,5,"415"
3,20,8134.94,5,5,5,"555"
55,2,319.61,3,1,3,"313"
34,4,1592.12,4,1,5,"415"
3,12,3109.99,5,3,5,"535"
367,1,129.75,1,1,2,"112"
44,1,183.7,3,1,2,"312"
73,6,1770.34,2,2,5,"225"
5,5,1028.0,5,2,5,"525"
5,28,66653.56,5,5,5,"555"
62,2,324.24,2,1,3,"213"
48,7,3062.83,3,2,5,"325"
2,4,1260.86,5,1,5,"515"
76,2,422.6,2,1,3,"213"
73,2,225.58,2,1,2,"212"
257,2,1276.0,1,1,5,"115"
69,2,482.01,2,1,3,"213"
136,4,657.9,1,1,4,"114"
242,1,112.75,1,1,2,"112"
227,2,1998.0,1,1,5,"115"
9,13,5076.55,5,3,5,"535"
9,13,5398.3,5,3,5,"535"
1,20,14034.99,5,5,5,"555"
38,3,531.35,4,1,4,"414"
46,1,656.63,3,1,4,"314"
85,5,3029.87,1,2,5,"125"
20,10,2483.04,5,3,5,"535"
4,5,1651.03,5,2,5,"525"
10,11,3645.43,5,3,5,"535"
19,15,6923.13,5,4,5,"545"
219,3,1161.53,1,1,5,"115"
79,1,301.72,2,1,3,"213"
267,2,901.2,1,1,4,"114"
24,6,3858.38,4,2,5,"425"
370,1,623.75,1,1,4,"114"
15,7,1790.42,5,2,5,"525"
27,1,155.24,4,1,2,"412"
263,1,292.47,1,1,3,"113"
18,13,4730.81,5,3,5,"535"
92,2,589.15,1,1,4,"114"
303,7,781.02,1,2,4,"124"
27,5,1382.02,4,2,5,"425"
365,1,272.82,1,1,3,"113"
47,4,1054.67,3,1,5,"315"
39,21,7239.92,4,5,5,"455"
53,3,743.11,3,1,4,"314"
32,1,603.75,4,1,4,"414"
53,3,650.51,3,1,4,"314"
79,5,2300.56,2,2,5,"225"
54,1,417.6,3,1,3,"313"
298,1,3.75,1,1,1,"111"
177,1,323.0,1,1,3,"113"
47,1,464.9,3,1,3,"313"
30,7,2238.09,4,2,5,"425"
12,7,1304.76,5,2,5,"525"
87,17,7194.3,1,4,5,"145"
5,18,6697.66,5,4,5,"545"
38,2,836.06,4,1,4,"414"
18,5,1515.9,5,2,5,"525"
45,5,623.93,3,2,4,"324"
31,1,1764.72,4,1,5,"415"
373,1,207.5,1,1,2,"112"
59,1,223.92,3,1,2,"312"
373,1,2002.4,1,1,5,"115"
115,3,1496.83,1,1,5,"115"
215,1,239.4,1,1,2,"112"
319,1,106.83,1,1,2,"112"
66,1,369.34,2,1,3,"213"
8,3,789.79,5,1,4,"514"
97,1,316.62,1,1,3,"113"
20,3,1501.38,5,1,5,"515"
199,1,611.85,1,1,4,"114"
4,13,2799.25,5,3,5,"535"
295,1,34.0,1,1,1,"111"
274,2,1145.6,1,1,5,"115"
31,11,5580.6,4,3,5,"435"
48,3,478.09,3,1,3,"313"
261,1,380.39,1,1,3,"113"
58,5,770.1,3,2,4,"324"
34,5,2246.81,4,2,5,"425"
58,1,171.59,3,1,2,"312"
68,4,661.52,2,1,4,"214"
11,11,1695.66,5,3,5,"535"
61,1,388.28,2,1,3,"213"
81,2,226.35,1,1,2,"112"
75,2,245.94,2,1,2,"212"
3,22,10629.72,5,5,5,"555"
101,2,425.19,1,1,3,"113"
373,1,311.25,1,1,3,"113"
11,13,2279.9,5,3,5,"535"
20,1,107.6,5,1,2,"512"
124,2,597.48,1,1,4,"114"
9,1,80.8,5,1,1,"511"
4,6,1545.62,5,2,5,"525"
30,7,1721.78,4,2,5,"425"
283,2,110.38,1,1,2,"112"
58,1,243.84,3,1,2,"312"
2,10,1222.71,5,3,5,"535"
366,1,414.88,1,1,3,"113"
90,1,305.62,1,1,3,"113"
12,1,1201.49,5,1,5,"515"
164,4,1619.73,1,1,5,"115"
66,1,332.3,2,1,3,"213"
24,3,536.99,4,1,4,"414"
174,2,460.59,1,1,3,"113"
104,4,801.49,1,1,4,"114"
143,3,1121.59,1,1,5,"115"
100,2,288.42,1,1,3,"113"
24,5,914.69,4,2,4,"424"
193,1,309.54,1,1,3,"113"
5,2,547.07,5,1,4,"514"
361,1,479.35,1,1,3,"113"
9,10,1692.98,5,3,5,"535"
15,21,6509.1,5,5,5,"555"
104,4,417.06,1,1,3,"113"
3,9,1604.75,5,2,5,"525"
11,11,3349.57,5,3,5,"535"
96,1,497.61,1,1,3,"113"
228,1,358.38,1,1,3,"113"
16,2,460.64,5,1,3,"513"
39,2,775.18,4,1,4,"414"
52,1,341.7,3,1,3,"313"
94,2,128.5,1,1,2,"112"
157,1,197.22,1,1,2,"112"
39,1,325.91,4,1,3,"413"
185,3,199.15,1,1,2,"112"
2,4,1106.53,5,1,5,"515"
228,1,413.46,1,1,3,"113"
129,2,180.85,1,1,2,"112"
40,2,251.87,4,1,3,"413"
32,11,3170.98,4,3,5,"435"
198,2,588.85,1,1,4,"114"
9,34,16594.35,5,5,5,"555"
37,6,1869.82,4,2,5,"425"
101,3,1264.19,1,1,5,"115"
43,16,10196.57,3,4,5,"345"
51,1,214.32,3,1,2,"312"
44,1,193.44,3,1,2,"312"
53,1,281.42,3,1,3,"313"
187,1,124.57,1,1,2,"112"
334,1,332.41,1,1,3,"113"
5,3,342.45,5,1,3,"513"
11,2,144.91,5,1,2,"512"
24,2,328.4,4,1,3,"413"
15,1,35.4,5,1,1,"511"
369,1,375.69,1,1,3,"113"
145,2,747.81,1,1,4,"114"
60,2,173.76,3,1,2,"312"
32,2,502.8,4,1,4,"414"
141,3,207.74,1,1,2,"112"
23,4,825.42,4,1,4,"414"
23,6,2812.34,4,2,5,"425"
78,3,680.02,2,1,4,"214"
5,6,7123.62,5,2,5,"525"
68,5,2095.53,2,2,5,"225"
13,6,853.72,5,2,4,"524"
85,1,13.3,1,1,1,"111"
31,7,1519.08,4,2,5,"425"
67,1,432.0,2,1,3,"213"
67,3,705.12,2,1,4,"214"
188,2,276.73,1,1,3,"113"
38,2,429.84,4,1,3,"413"
16,3,471.51,5,1,3,"513"
36,1,194.88,4,1,2,"412"
195,3,1578.67,1,1,5,"115"
2,5,809.7,5,2,4,"524"
2,5,525.54,5,2,4,"524"
367,1,145.93,1,1,2,"112"
65,1,219.14,2,1,2,"212"
300,2,289.78,1,1,3,"113"
27,3,508.81,4,1,4,"414"
8,6,1281.56,5,2,5,"525"
17,3,887.11,5,1,4,"514"
117,1,1706.88,1,1,5,"115"
30,1,373.24,4,1,3,"413"
5,16,3754.27,5,4,5,"545"
6,7,3102.43,5,2,5,"525"
82,4,579.77,1,1,4,"114"
30,5,981.65,4,2,4,"424"
73,1,379.14,2,1,3,"213"
5,8,1510.06,5,2,5,"525"
29,11,2575.38,4,3,5,"435"
291,1,113.44,1,1,2,"112"
37,1,208.46,4,1,2,"412"
10,6,621.68,5,2,4,"524"
24,2,576.26,4,1,4,"414"
277,1,391.52,1,1,3,"113"
50,6,1068.82,3,2,5,"325"
157,11,2596.45,1,3,5,"135"
62,1,169.79,2,1,2,"212"
13,19,7247.61,5,4,5,"545"
22,3,846.75,4,1,4,"414"
372,1,230.25,1,1,2,"112"
116,3,543.05,1,1,4,"114"
81,17,2847.6,1,4,5,"145"
4,7,1295.39,5,2,5,"525"
27,3,380.55,4,1,3,"413"
6,21,4604.22,5,5,5,"555"
54,1,161.94,3,1,2,"312"
2,2,563.23,5,1,4,"514"
55,2,950.93,3,1,4,"314"
26,1,262.68,4,1,3,"413"
9,4,2736.38,5,1,5,"515"
53,3,3049.88,3,1,5,"315"
13,9,1920.59,5,2,5,"525"
212,3,816.73,1,1,4,"114"
22,19,4345.5,4,4,5,"445"
236,1,406.48,1,1,3,"113"
139,3,435.02,1,1,3,"113"
4,6,1286.27,5,2,5,"525"
57,3,1178.56,3,1,5,"315"
135,3,1277.75,1,1,5,"115"
110,2,167.61,1,1,2,"112"
31,1,20.8,4,1,1,"411"
1,9,2085.08,5,2,5,"525"
185,4,518.67,1,1,4,"114"
18,1,308.74,5,1,3,"513"
240,2,416.64,1,1,3,"113"
88,1,117.35,1,1,2,"112"
39,3,507.05,4,1,4,"414"
117,1,234.17,1,1,2,"112"
188,1,110.55,1,1,2,"112"
227,1,201.19,1,1,2,"112"
9,7,2154.97,5,2,5,"525"
190,1,319.02,1,1,3,"113"
5,2,439.43,5,1,3,"513"
40,3,650.41,4,1,4,"414"
39,1,357.21,4,1,3,"413"
268,1,251.52,1,1,3,"113"
78,1,344.33,2,1,3,"213"
4,6,1852.0,5,2,5,"525"
256,2,1078.96,1,1,5,"115"
61,1,384.06,2,1,3,"213"
13,7,1931.25,5,2,5,"525"
89,2,4481.35,1,1,5,"115"
18,10,5464.12,5,3,5,"535"
30,2,1873.2,4,1,5,"415"
4,7,1625.05,5,2,5,"525"
6,1,126.12,5,1,2,"512"
8,6,1133.25,5,2,5,"525"
219,1,179.0,1,1,2,"112"
11,5,1614.31,5,2,5,"525"
31,6,1456.96,4,2,5,"425"
289,3,702.0,1,1,4,"114"
150,4,295.0,1,1,3,"113"
24,2,484.82,4,1,3,"413"
1,11,3989.57,5,3,5,"535"
86,3,1493.73,1,1,5,"115"
47,2,1412.94,3,1,5,"315"
5,4,781.78,5,1,4,"514"
51,6,889.93,3,2,4,"324"
19,1,195.36,5,1,2,"512"
31,1,270.9,4,1,3,"413"
9,3,586.33,5,1,4,"514"
29,3,1842.56,4,1,5,"415"
3,20,8694.26,5,5,5,"555"
41,2,920.1,3,1,4,"314"
12,4,1272.61,5,1,5,"515"
32,1,71.0,4,1,1,"411"
46,3,95.85,3,1,1,"311"
61,3,357.77,2,1,3,"213"
186,2,154.83,1,1,2,"112"
79,6,890.29,2,2,4,"224"
111,2,716.0,1,1,4,"114"
64,1,146.87,2,1,2,"212"
12,2,380.35,5,1,3,"513"
87,3,1030.14,1,1,5,"115"
17,3,745.52,5,1,4,"514"
246,2,433.53,1,1,3,"113"
88,1,1267.32,1,1,5,"115"
31,1,112.4,4,1,2,"412"
138,1,449.73,1,1,3,"113"
27,3,1081.57,4,1,5,"415"
3,5,1044.38,5,2,5,"525"
33,4,1735.18,4,1,5,"415"
26,1,948.48,4,1,4,"414"
114,3,339.44,1,1,3,"113"
158,1,642.02,1,1,4,"114"
86,3,1100.9,1,1,5,"115"
118,3,925.35,1,1,4,"114"
3,9,5659.98,5,2,5,"525"
97,6,3228.84,1,2,5,"125"
195,1,247.14,1,1,2,"112"
29,1,413.75,4,1,3,"413"
131,1,498.48,1,1,3,"113"
29,5,1356.33,4,2,5,"425"
82,3,1179.89,1,1,5,"115"
30,5,3095.04,4,2,5,"425"
267,1,234.24,1,1,2,"112"
74,11,5232.23,2,3,5,"235"
314,4,538.37,1,1,4,"114"
22,7,1461.14,4,2,5,"425"
59,3,859.35,3,1,4,"314"
13,21,4552.14,5,5,5,"555"
29,9,2709.7,4,2,5,"425"
115,1,312.14,1,1,3,"113"
29,9,2429.03,4,2,5,"425"
18,4,1446.09,5,1,5,"515"
18,4,834.12,5,1,4,"514"
37,3,841.08,4,1,4,"414"
37,2,378.2,4,1,3,"413"
79,1,118.8,2,1,2,"212"
23,2,287.62,4,1,3,"413"
26,2,290.16,4,1,3,"413"
34,2,2003.85,4,1,5,"415"
110,3,1405.78,1,1,5,"115"
36,2,2949.75,4,1,5,"415"
124,5,1566.65,1,2,5,"125"
8,6,2050.08,5,2,5,"525"
29,4,1991.01,4,1,5,"415"
5,7,2043.95,5,2,5,"525"
3,9,3827.76,5,2,5,"525"
51,4,1777.78,3,1,5,"315"
323,1,302.0,1,1,3,"113"
23,3,1324.16,4,1,5,"415"
16,4,1022.13,5,1,5,"515"
3,8,954.42,5,2,4,"524"
19,2,971.74,5,1,4,"514"
11,4,1621.73,5,1,5,"515"
262,1,25.5,1,1,1,"111"
160,2,665.78,1,1,4,"114"
34,6,10815.43,4,2,5,"425"
30,6,885.04,4,2,4,"424"
166,1,163.3,1,1,2,"112"
48,1,248.61,3,1,2,"312"
6,8,808.62,5,2,4,"524"
9,3,837.5,5,1,4,"514"
289,1,116.2,1,1,2,"112"
318,1,157.02,1,1,2,"112"
4,2,606.91,5,1,4,"514"
234,1,307.46,1,1,3,"113"
120,1,138.32,1,1,2,"112"
162,1,345.3,1,1,3,"113"
186,1,298.89,1,1,3,"113"
51,1,259.35,3,1,3,"313"
153,5,1004.75,1,2,5,"125"
335,1,157.09,1,1,2,"112"
6,5,2463.17,5,2,5,"525"
16,7,4892.24,5,2,5,"525"
107,2,425.0,1,1,3,"113"
17,7,1139.73,5,2,5,"525"
276,1,380.5,1,1,3,"113"
16,12,10668.47,5,3,5,"535"
248,1,465.32,1,1,3,"113"
240,1,579.0,1,1,4,"114"
2,2,984.57,5,1,4,"514"
106,3,749.78,1,1,4,"114"
23,4,1714.59,4,1,5,"415"
52,1,124.88,3,1,2,"312"
195,3,1689.5,1,1,5,"115"
25,1,213.78,4,1,2,"412"
76,1,329.34,2,1,3,"213"
18,2,251.7,5,1,3,"513"
8,2,319.0,5,1,3,"513"
33,3,1266.97,4,1,5,"415"
22,3,1538.88,4,1,5,"415"
32,6,3518.03,4,2,5,"425"
29,10,1715.46,4,3,5,"435"
22,2,293.1,4,1,3,"413"
33,7,2467.35,4,2,5,"425"
285,1,158.68,1,1,2,"112"
39,2,206.34,4,1,2,"412"
58,2,835.78,3,1,4,"314"
290,1,224.91,1,1,2,"112"
79,1,317.76,2,1,3,"213"
6,8,3766.6,5,2,5,"525"
218,1,59.9,1,1,1,"111"
45,4,1443.69,3,1,5,"315"
202,1,306.13,1,1,3,"113"
179,3,711.79,1,1,4,"114"
57,4,796.03,3,1,4,"314"
58,2,239.92,3,1,2,"312"
8,6,3347.31,5,2,5,"525"
47,2,144.0,3,1,2,"312"
227,1,203.95,1,1,2,"112"
12,7,2474.23,5,2,5,"525"
107,2,384.4,1,1,3,"113"
59,2,444.74,3,1,3,"313"
29,7,2095.13,4,2,5,"425"
36,7,1699.3,4,2,5,"425"
274,2,262.62,1,1,3,"113"
30,1,1013.01,4,1,5,"415"
24,3,692.22,4,1,4,"414"
54,1,342.63,3,1,3,"313"
36,6,3563.85,4,2,5,"425"
176,4,1564.56,1,1,5,"115"
54,1,384.08,3,1,3,"313"
54,1,204.24,3,1,2,"312"
27,8,2317.22,4,2,5,"425"
254,1,226.85,1,1,2,"112"
41,7,2781.23,3,2,5,"325"
61,6,1069.12,2,2,5,"225"
235,1,113.5,1,1,2,"112"
5,10,1960.72,5,3,5,"535"
32,1,114.23,4,1,2,"412"
25,14,3198.25,4,3,5,"435"
8,2,335.13,5,1,3,"513"
66,1,354.15,2,1,3,"213"
311,2,426.79,1,1,3,"113"
309,1,393.49,1,1,3,"113"
19,6,939.32,5,2,4,"524"
16,8,1906.09,5,2,5,"525"
97,2,318.76,1,1,3,"113"
265,8,3638.41,1,2,5,"125"
13,10,3174.32,5,3,5,"535"
3,2,421.52,5,1,3,"513"
36,1,190.88,4,1,2,"412"
183,1,149.89,1,1,2,"112"
26,2,550.06,4,1,4,"414"
13,6,916.13,5,2,4,"524"
12,2,314.69,5,1,3,"513"
3,17,3744.65,5,4,5,"545"
313,1,382.5,1,1,3,"113"
109,2,1135.04,1,1,5,"115"
2,26,8676.85,5,5,5,"555"
54,1,954.9,3,1,4,"314"
205,1,171.45,1,1,2,"112"
16,1,282.19,5,1,3,"513"
121,1,318.65,1,1,3,"113"
4,2,384.52,5,1,3,"513"
363,1,283.28,1,1,3,"113"
117,2,353.86,1,1,3,"113"
19,1,178.26,5,1,2,"512"
5,2,272.44,5,1,3,"513"
41,2,298.41,3,1,3,"313"
108,2,240.0,1,1,2,"112"
149,2,603.37,1,1,4,"114"
53,5,1253.36,3,2,5,"325"
209,1,63.44,1,1,1,"111"
139,2,562.9,1,1,4,"114"
3,3,310.64,5,1,3,"513"
128,2,317.62,1,1,3,"113"
108,4,763.64,1,1,4,"114"
43,4,2148.63,3,1,5,"315"
36,1,111.98,4,1,2,"412"
228,2,1065.35,1,1,5,"115"
242,1,246.04,1,1,2,"112"
58,1,187.83,3,1,2,"312"
131,3,1703.41,1,1,5,"115"
61,6,1652.58,2,2,5,"225"
22,1,153.92,4,1,2,"412"
27,7,1064.11,4,2,5,"425"
10,7,1419.73,5,2,5,"525"
32,3,944.41,4,1,4,"414"
4,2,525.24,5,1,4,"514"
309,1,550.8,1,1,4,"114"
9,9,1875.11,5,2,5,"525"
29,3,556.95,4,1,4,"414"
18,1,131.78,5,1,2,"512"
102,2,498.42,1,1,3,"113"
12,4,669.11,5,1,4,"514"
22,1,197.63,4,1,2,"412"
15,5,1135.63,5,2,5,"525"
362,1,250.04,1,1,3,"113"
11,19,8631.31,5,4,5,"545"
96,1,82.75,1,1,1,"111"
79,2,1384.85,2,1,5,"215"
139,3,644.3,1,1,4,"114"
32,1,2328.84,4,1,5,"415"
25,8,2527.92,4,2,5,"425"
2,38,6292.26,5,5,5,"555"
47,3,2600.34,3,1,5,"315"
101,3,1200.62,1,1,5,"115"
9,2,700.86,5,1,4,"514"
16,7,921.07,5,2,4,"524"
18,4,990.23,5,1,4,"514"
281,1,96.8,1,1,1,"111"
15,2,523.11,5,1,4,"514"
23,2,363.9,4,1,3,"413"
124,1,175.2,1,1,2,"112"
86,1,494.25,1,1,3,"113"
303,2,307.02,1,1,3,"113"
152,4,2027.87,1,1,5,"115"
18,8,6643.93,5,2,5,"525"
95,2,243.36,1,1,2,"112"
30,11,12353.29,4,3,5,"435"
157,3,781.36,1,1,4,"114"
356,1,193.64,1,1,2,"112"
47,1,160.57,3,1,2,"312"
16,4,537.74,5,1,4,"514"
4,15,2676.56,5,4,5,"545"
87,1,228.96,1,1,2,"112"
15,5,1159.52,5,2,5,"525"
180,1,110.75,1,1,2,"112"
9,4,1286.07,5,1,5,"515"
37,3,587.15,4,1,4,"414"
130,2,1740.0,1,1,5,"115"
51,1,1393.06,3,1,5,"315"
312,1,178.22,1,1,2,"112"
25,2,388.14,4,1,3,"413"
304,2,365.85,1,1,3,"113"
12,1,127.86,5,1,2,"512"
18,3,585.79,5,1,4,"514"
50,3,488.2,3,1,3,"313"
240,2,312.23,1,1,3,"113"
1,11,4481.18,5,3,5,"535"
13,8,4801.56,5,2,5,"525"
239,1,168.4,1,1,2,"112"
24,8,1912.67,4,2,5,"425"
73,4,446.18,2,1,3,"213"
18,3,423.89,5,1,3,"513"
41,8,1342.68,3,2,5,"325"
41,4,646.92,3,1,4,"314"
219,2,495.77,1,1,3,"113"
200,3,400.1,1,1,3,"113"
71,2,203.2,2,1,2,"212"
24,20,4100.92,4,5,5,"455"
12,1,404.66,5,1,3,"513"
9,29,20275.61,5,5,5,"555"
66,1,65.4,2,1,1,"211"
5,1,199.29,5,1,2,"512"
20,2,336.4,5,1,3,"513"
15,1,261.11,5,1,3,"513"
8,6,2686.42,5,2,5,"525"
20,2,784.11,5,1,4,"514"
78,4,1259.56,2,1,5,"215"
1,34,31833.68,5,5,5,"555"
164,2,508.8,1,1,4,"114"
307,2,457.91,1,1,3,"113"
220,1,203.87,1,1,2,"112"
40,8,7330.8,4,2,5,"425"
23,2,696.41,4,1,4,"414"
115,3,653.38,1,1,4,"114"
127,5,2129.96,1,2,5,"125"
5,13,2633.85,5,3,5,"535"
37,1,281.62,4,1,3,"413"
5,15,31906.82,5,4,5,"545"
2,3,1031.41,5,1,5,"515"
334,3,2200.42,1,1,5,"115"
164,1,32.65,1,1,1,"111"
185,2,771.85,1,1,4,"114"
17,5,1214.72,5,2,5,"525"
13,3,778.94,5,1,4,"514"
3,7,1258.06,5,2,5,"525"
44,2,778.0,3,1,4,"314"
80,1,507.84,2,1,4,"214"
30,7,6893.42,4,2,5,"425"
43,2,463.46,3,1,3,"313"
12,12,4226.57,5,3,5,"535"
51,3,598.83,3,1,4,"314"
17,6,1979.37,5,2,5,"525"
47,2,698.41,3,1,4,"314"
20,2,759.17,5,1,4,"514"
9,6,5037.26,5,2,5,"525"
72,1,100.8,2,1,2,"212"
1,28,17256.85,5,5,5,"555"
129,3,524.92,1,1,4,"114"
33,2,265.76,4,1,3,"413"
314,1,403.3,1,1,3,"113"
19,2,365.76,5,1,3,"513"
89,1,303.16,1,1,3,"113"
3,7,2373.82,5,2,5,"525"
2,2,216.3,5,1,2,"512"
254,1,388.45,1,1,3,"113"
157,3,186.42,1,1,2,"112"
37,6,2248.56,4,2,5,"425"
220,1,534.24,1,1,4,"114"
148,3,2940.04,1,1,5,"115"
177,2,120.9,1,1,2,"112"
41,2,541.53,3,1,4,"314"
3,7,2520.86,5,2,5,"525"
9,46,194550.79,5,5,5,"555"
2,7,1721.4,5,2,5,"525"
18,2,486.72,5,1,3,"513"
193,4,517.53,1,1,4,"114"
204,1,131.7,1,1,2,"112"
366,1,249.86,1,1,2,"112"
127,5,1737.7,1,2,5,"125"
16,1,316.5,5,1,3,"513"
44,2,657.3,3,1,4,"314"
95,6,622.43,1,2,4,"124"
23,3,757.46,4,1,4,"414"
61,2,675.69,2,1,4,"214"
17,5,1896.41,5,2,5,"525"
159,1,289.96,1,1,3,"113"
11,2,763.28,5,1,4,"514"
11,2,137.0,5,1,2,"512"
17,5,1870.97,5,2,5,"525"
45,5,1125.07,3,2,5,"325"
192,3,710.29,1,1,4,"114"
80,1,194.37,2,1,2,"212"
78,1,511.82,2,1,4,"214"
4,4,1255.59,5,1,5,"515"
66,3,414.04,2,1,3,"213"
262,1,396.87,1,1,3,"113"
59,2,376.64,3,1,3,"313"
1,7,2092.32,5,2,5,"525"
2,10,3558.87,5,3,5,"535"
249,1,374.57,1,1,3,"113"
8,2,497.56,5,1,3,"513"
359,1,271.05,1,1,3,"113"
76,1,272.22,2,1,3,"213"
290,1,622.88,1,1,4,"114"
18,3,1138.0,5,1,5,"515"
221,2,288.6,1,1,3,"113"
10,4,689.1,5,1,4,"514"
3,2,558.96,5,1,4,"514"
207,9,2997.03,1,2,5,"125"
162,2,1145.84,1,1,5,"115"
76,1,302.2,2,1,3,"213"
262,2,605.58,1,1,4,"114"
281,1,387.31,1,1,3,"113"
58,8,6115.14,3,2,5,"325"
25,1,308.48,4,1,3,"413"
3,31,91062.38,5,5,5,"555"
29,10,2924.99,4,3,5,"435"
73,1,513.2,2,1,4,"214"
129,1,208.65,1,1,2,"112"
32,4,639.02,4,1,4,"414"
16,5,768.08,5,2,4,"524"
309,1,153.94,1,1,2,"112"
18,6,1844.02,5,2,5,"525"
54,1,546.81,3,1,4,"314"
30,3,723.21,4,1,4,"414"
2,5,1070.71,5,2,5,"525"
12,4,652.74,5,1,4,"514"
362,1,145.0,1,1,2,"112"
360,1,422.7,1,1,3,"113"
5,4,1195.9,5,1,5,"515"
54,4,939.37,3,1,4,"314"
2,8,3628.5,5,2,5,"525"
2,10,2385.0,5,3,5,"535"
191,1,296.7,1,1,3,"113"
